emp_no,birth_date,first_name,last_name,gender,hire_date,salary
10184,1957-05-22,Mihalis,Lowrie,M,1987-10-29,52576
10184,1957-05-22,Mihalis,Lowrie,M,1987-10-29,53720
10184,1957-05-22,Mihalis,Lowrie,M,1987-10-29,57547
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,51965
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,53444
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,53845
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,53441
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,56091
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,56224
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,59739
10190,1964-12-11,Arve,Fairtlough,F,1986-06-23,59971
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,53232
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,54393
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,55125
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,57217
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,58830
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,59287
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,58817
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,58781
10191,1959-04-08,Zdislav,Nastansky,M,1986-04-10,59946
10192,1960-09-16,Mohua,Falck,M,1988-06-13,53604
10192,1960-09-16,Mohua,Falck,M,1988-06-13,55725
10192,1960-09-16,Mohua,Falck,M,1988-06-13,55735
10192,1960-09-16,Mohua,Falck,M,1988-06-13,59432
10193,1960-06-29,Masaru,Cheshire,M,1991-07-28,51659
10193,1960-06-29,Masaru,Cheshire,M,1991-07-28,51687
10193,1960-06-29,Masaru,Cheshire,M,1991-07-28,54132
10193,1960-06-29,Masaru,Cheshire,M,1991-07-28,55436
10193,1960-06-29,Masaru,Cheshire,M,1991-07-28,57200
10195,1963-11-13,Annemarie,Redmiles,M,1985-02-15,52462
10195,1963-11-13,Annemarie,Redmiles,M,1985-02-15,56264
10195,1963-11-13,Annemarie,Redmiles,M,1985-02-15,57212
10195,1963-11-13,Annemarie,Redmiles,M,1985-02-15,57717
10197,1963-08-06,Kasidit,Krzyzanowski,F,1993-11-22,51233
10197,1963-08-06,Kasidit,Krzyzanowski,F,1993-11-22,52810
10197,1963-08-06,Kasidit,Krzyzanowski,F,1993-11-22,56401
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,52238
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,52796
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,53201
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,55415
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,58842
10198,1953-05-28,Pranav,Furedi,M,1985-08-31,59161
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,51091
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,54292
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,54515
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,55846
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,57229
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,57361
10200,1961-12-31,Vidya,Awdeh,M,1985-10-16,57205
10201,1956-12-15,Idoia,Kavraki,F,1986-11-22,52855
10201,1956-12-15,Idoia,Kavraki,F,1986-11-22,53099
10201,1956-12-15,Idoia,Kavraki,F,1986-11-22,54902
10201,1956-12-15,Idoia,Kavraki,F,1986-11-22,57425
10202,1956-01-05,Greger,Lichtner,M,1991-10-06,52564
10202,1956-01-05,Greger,Lichtner,M,1991-10-06,55463
10202,1956-01-05,Greger,Lichtner,M,1991-10-06,59321
10203,1955-07-27,Steen,Escriba,M,1989-04-06,51461
10203,1955-07-27,Steen,Escriba,M,1989-04-06,53644
10203,1955-07-27,Steen,Escriba,M,1989-04-06,57028
10205,1953-05-20,Mabhin,Leijenhorst,F,1993-08-23,51452
10205,1953-05-20,Mabhin,Leijenhorst,F,1993-08-23,52585
10205,1953-05-20,Mabhin,Leijenhorst,F,1993-08-23,55157
10206,1960-09-19,Alassane,Iwayama,F,1988-04-19,52042
10206,1960-09-19,Alassane,Iwayama,F,1988-04-19,52370
10206,1960-09-19,Alassane,Iwayama,F,1988-04-19,53202
10206,1960-09-19,Alassane,Iwayama,F,1988-04-19,56087
10206,1960-09-19,Alassane,Iwayama,F,1988-04-19,59252
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,52783
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,52832
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,54162
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,55751
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,58040
10207,1955-05-28,Girolamo,Anandan,F,1992-10-11,59410
10209,1956-12-12,Yolla,Ellozy,F,1991-11-23,57996
10209,1956-12-12,Yolla,Ellozy,F,1991-11-23,58902
10209,1956-12-12,Yolla,Ellozy,F,1991-11-23,58904
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,50825
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,51465
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,51727
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,54086
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,57067
10211,1964-08-05,Vishu,Strehl,F,1989-11-18,57010
10213,1964-05-24,Jackson,Kakkad,M,1992-11-06,50786
10214,1962-04-14,Tadahiko,Ciolek,M,1988-02-29,58341
10214,1962-04-14,Tadahiko,Ciolek,M,1988-02-29,58395
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,50693
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,51008
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,52942
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,55743
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,55295
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,55440
10215,1954-04-02,Xiaobin,Duclos,M,1987-10-19,56694
10216,1958-07-16,Amstein,Ghemri,M,1987-10-30,50752
10216,1958-07-16,Amstein,Ghemri,M,1987-10-30,54077
10216,1958-07-16,Amstein,Ghemri,M,1987-10-30,57799
10217,1954-07-07,Yongmin,Roison,F,1986-05-12,51047
10217,1954-07-07,Yongmin,Roison,F,1986-05-12,50971
10217,1954-07-07,Yongmin,Roison,F,1986-05-12,55132
10217,1954-07-07,Yongmin,Roison,F,1986-05-12,58118
10218,1958-12-07,Zhenhua,Magalhaes,M,1997-01-15,51464
10218,1958-12-07,Zhenhua,Magalhaes,M,1997-01-15,51133
10218,1958-12-07,Zhenhua,Magalhaes,M,1997-01-15,54070
10219,1952-05-02,Genta,Kolvik,M,1993-03-31,52980
10219,1952-05-02,Genta,Kolvik,M,1993-03-31,55326
10219,1952-05-02,Genta,Kolvik,M,1993-03-31,59043
10220,1958-05-25,Kish,Fasbender,F,1992-06-25,58883
10221,1957-01-03,Yucai,Granlund,M,1988-06-08,57821
10221,1957-01-03,Yucai,Granlund,M,1988-06-08,59803
10221,1957-01-03,Yucai,Granlund,M,1988-06-08,59491
10222,1962-09-21,Tze,Nourani,M,1986-06-08,50742
10222,1962-09-21,Tze,Nourani,M,1986-06-08,50391
10222,1962-09-21,Tze,Nourani,M,1986-06-08,50679
10222,1962-09-21,Tze,Nourani,M,1986-06-08,53675
10222,1962-09-21,Tze,Nourani,M,1986-06-08,55204
10222,1962-09-21,Tze,Nourani,M,1986-06-08,58132
10222,1962-09-21,Tze,Nourani,M,1986-06-08,59778
10222,1962-09-21,Tze,Nourani,M,1986-06-08,59939
10224,1954-05-17,Leon,Trogemann,M,1988-01-09,51936
10224,1954-05-17,Leon,Trogemann,M,1988-01-09,54791
10224,1954-05-17,Leon,Trogemann,M,1988-01-09,57178
10224,1954-05-17,Leon,Trogemann,M,1988-01-09,58197
10224,1954-05-17,Leon,Trogemann,M,1988-01-09,58655
10227,1957-07-04,Anneli,Kaiser,M,1994-04-24,53497
10227,1957-07-04,Anneli,Kaiser,M,1994-04-24,57946
10227,1957-07-04,Anneli,Kaiser,M,1994-04-24,59208
10229,1952-02-10,Ulises,Takanami,M,1987-11-22,58321
10230,1955-09-11,Clyde,Vernadat,M,1996-06-16,52444
10230,1955-09-11,Clyde,Vernadat,M,1996-06-16,56594
10230,1955-09-11,Clyde,Vernadat,M,1996-06-16,58914
10235,1958-03-27,Susanta,Roccetti,F,1995-04-06,52435
10235,1958-03-27,Susanta,Roccetti,F,1995-04-06,51979
10235,1958-03-27,Susanta,Roccetti,F,1995-04-06,53938
10235,1958-03-27,Susanta,Roccetti,F,1995-04-06,57614
10235,1958-03-27,Susanta,Roccetti,F,1995-04-06,57532
10238,1964-11-02,Mototsugu,Gire,F,1986-11-19,52764
10238,1964-11-02,Mototsugu,Gire,F,1986-11-19,54099
10238,1964-11-02,Mototsugu,Gire,F,1986-11-19,53991
10238,1964-11-02,Mototsugu,Gire,F,1986-11-19,53744
10238,1964-11-02,Mototsugu,Gire,F,1986-11-19,57761
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,50058
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,51098
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,53233
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,53469
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,57352
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,58629
10241,1958-07-01,Ortrud,Murillo,M,1988-06-12,58368
10242,1964-02-22,Lunjin,Ozeri,M,1988-01-18,52412
10242,1964-02-22,Lunjin,Ozeri,M,1988-01-18,55916
10242,1964-02-22,Lunjin,Ozeri,M,1988-01-18,56218
10242,1964-02-22,Lunjin,Ozeri,M,1988-01-18,58892
10243,1960-12-22,Wonhee,Pouyioutas,M,1985-11-24,59332
10244,1961-10-24,Foong,Flasterstein,M,1985-12-23,56292
10246,1962-06-23,Basem,Teitelbaum,M,1987-07-12,50004
10246,1962-06-23,Basem,Teitelbaum,M,1987-07-12,54458
10246,1962-06-23,Basem,Teitelbaum,M,1987-07-12,57560
10246,1962-06-23,Basem,Teitelbaum,M,1987-07-12,58623
10247,1964-06-30,Heon,Riefers,F,1992-08-14,50984
10247,1964-06-30,Heon,Riefers,F,1992-08-14,54962
10247,1964-06-30,Heon,Riefers,F,1992-08-14,55486
10247,1964-06-30,Heon,Riefers,F,1992-08-14,56935
10248,1955-09-24,Frederique,Tempesti,F,1991-08-13,58918
10250,1958-08-12,Serap,Etalle,M,1992-08-30,50330
10250,1958-08-12,Serap,Etalle,M,1992-08-30,52573
10250,1958-08-12,Serap,Etalle,M,1992-08-30,56218
10250,1958-08-12,Serap,Etalle,M,1992-08-30,57085
10250,1958-08-12,Serap,Etalle,M,1992-08-30,59445
10250,1958-08-12,Serap,Etalle,M,1992-08-30,59282
10250,1958-08-12,Serap,Etalle,M,1992-08-30,59871
10252,1961-01-30,Shirish,Wegerle,F,1990-11-08,50665
10252,1961-01-30,Shirish,Wegerle,F,1990-11-08,50633
10252,1961-01-30,Shirish,Wegerle,F,1990-11-08,51187
10252,1961-01-30,Shirish,Wegerle,F,1990-11-08,51932
10252,1961-01-30,Shirish,Wegerle,F,1990-11-08,55435
10257,1957-09-12,Aiman,Riexinger,M,1986-08-05,52114
10265,1960-12-01,Ramalingam,Muniz,M,1989-07-13,52083
10266,1958-02-24,Sukumar,Rassart,M,1990-05-25,53500
10266,1958-02-24,Sukumar,Rassart,M,1990-05-25,56748
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,51795
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,51463
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,51643
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,52061
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,52780
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,54786
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,54550
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,54666
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,57064
10269,1959-10-07,Taizo,Oxman,F,1988-07-24,58659
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,52991
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,55399
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,55920
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,56170
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,56671
10270,1963-01-30,Bedir,Hartvigsen,F,1990-04-26,57784
10271,1962-04-24,Sham,Eastman,M,1986-05-23,53680
10271,1962-04-24,Sham,Eastman,M,1986-05-23,57654
10271,1962-04-24,Sham,Eastman,M,1986-05-23,58159
10271,1962-04-24,Sham,Eastman,M,1986-05-23,59657
10272,1954-11-30,Yishai,Cannane,M,1988-05-23,58070
10272,1954-11-30,Yishai,Cannane,M,1988-05-23,58590
10275,1961-10-22,Marek,Luck,F,1987-09-08,50656
10275,1961-10-22,Marek,Luck,F,1987-09-08,52841
10275,1961-10-22,Marek,Luck,F,1987-09-08,54076
10275,1961-10-22,Marek,Luck,F,1987-09-08,55079
10275,1961-10-22,Marek,Luck,F,1987-09-08,57875
10275,1961-10-22,Marek,Luck,F,1987-09-08,59767
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51098
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,52055
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51681
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51565
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51465
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51264
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,51308
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,55189
10276,1964-07-27,Xuejun,Hempstead,M,1985-07-21,57633
10277,1964-08-15,Isaac,Schwartzbauer,M,1985-06-16,59534
10278,1955-03-09,Lubomir,Nitsch,M,1991-05-17,51703
10278,1955-03-09,Lubomir,Nitsch,M,1991-05-17,53970
10278,1955-03-09,Lubomir,Nitsch,M,1991-05-17,57292
10279,1964-08-20,Barton,Jumpertz,F,1994-12-20,52423
10279,1964-08-20,Barton,Jumpertz,F,1994-12-20,54341
10279,1964-08-20,Barton,Jumpertz,F,1994-12-20,55385
10281,1953-05-13,Moty,Kusakari,M,1994-12-03,54090
10281,1953-05-13,Moty,Kusakari,M,1994-12-03,54825
10281,1953-05-13,Moty,Kusakari,M,1994-12-03,54784
10281,1953-05-13,Moty,Kusakari,M,1994-12-03,56011
10281,1953-05-13,Moty,Kusakari,M,1994-12-03,59933
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,51327
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,52992
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,57329
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,57241
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,57233
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,57162
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,58210
10283,1953-07-08,Kauko,Birjandi,M,1988-05-25,59772
10287,1963-11-28,Marie,Pietracaprina,M,1992-12-28,55732
10287,1963-11-28,Marie,Pietracaprina,M,1992-12-28,59664
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,52166
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,52612
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,54092
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,56713
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,59400
10290,1957-05-29,Yongmao,Pleszkun,M,1991-09-18,59752
10291,1965-01-23,Dipayan,Seghrouchni,M,1986-09-29,57430
10293,1956-11-24,Mihalis,Avouris,F,1992-12-12,50857
10293,1956-11-24,Mihalis,Avouris,F,1992-12-12,54585
10293,1956-11-24,Mihalis,Avouris,F,1992-12-12,58693
10293,1956-11-24,Mihalis,Avouris,F,1992-12-12,59009
10295,1953-01-13,Kristine,Velardi,M,1990-08-27,51375
10295,1953-01-13,Kristine,Velardi,M,1990-08-27,52811
10295,1953-01-13,Kristine,Velardi,M,1990-08-27,52346
10295,1953-01-13,Kristine,Velardi,M,1990-08-27,52162
10301,1962-08-26,Lucien,Staudhammer,M,1988-05-23,50538
10301,1962-08-26,Lucien,Staudhammer,M,1988-05-23,52114
10301,1962-08-26,Lucien,Staudhammer,M,1988-05-23,55412
10301,1962-08-26,Lucien,Staudhammer,M,1988-05-23,57085
10302,1954-10-11,Faiza,Baer,F,1986-07-22,58239
10303,1961-09-11,Marlo,Zschoche,M,1990-02-05,53102
10303,1961-09-11,Marlo,Zschoche,M,1990-02-05,55927
10303,1961-09-11,Marlo,Zschoche,M,1990-02-05,56326
10305,1952-06-30,Hirochika,Piancastelli,M,1988-10-31,52550
10305,1952-06-30,Hirochika,Piancastelli,M,1988-10-31,55858
10305,1952-06-30,Hirochika,Piancastelli,M,1988-10-31,59161
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,50974
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,53110
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,57071
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,57370
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,57173
10306,1953-06-02,Heng,Kilgour,M,1993-09-06,58492
10308,1961-03-14,Dzung,Holburn,F,1992-12-29,59715
10309,1964-11-06,Prodip,Schusler,F,1985-06-20,53031
10309,1964-11-06,Prodip,Schusler,F,1985-06-20,53975
10309,1964-11-06,Prodip,Schusler,F,1985-06-20,56445
10309,1964-11-06,Prodip,Schusler,F,1985-06-20,56787
10310,1964-08-29,Aksel,Alencar,M,1990-10-24,51803
10310,1964-08-29,Aksel,Alencar,M,1990-10-24,53048
10310,1964-08-29,Aksel,Alencar,M,1990-10-24,53787
10310,1964-08-29,Aksel,Alencar,M,1990-10-24,56400
10312,1957-06-18,Rasiah,Deyuan,F,1986-08-28,56705
10312,1957-06-18,Rasiah,Deyuan,F,1986-08-28,57816
10314,1961-05-04,Christfried,Apsitis,M,1986-01-16,51939
10314,1961-05-04,Christfried,Apsitis,M,1986-01-16,53558
10314,1961-05-04,Christfried,Apsitis,M,1986-01-16,54579
10314,1961-05-04,Christfried,Apsitis,M,1986-01-16,56946
10317,1957-12-25,Arie,Birge,M,1986-12-10,51129
10317,1957-12-25,Arie,Birge,M,1986-12-10,53985
10317,1957-12-25,Arie,Birge,M,1986-12-10,54408
10317,1957-12-25,Arie,Birge,M,1986-12-10,56014
10320,1956-06-22,Uinam,Stasinski,F,1988-11-03,58483
10322,1954-05-28,Isamu,Dahlbom,F,1990-01-29,50094
10322,1954-05-28,Isamu,Dahlbom,F,1990-01-29,51672
10322,1954-05-28,Isamu,Dahlbom,F,1990-01-29,55586
10322,1954-05-28,Isamu,Dahlbom,F,1990-01-29,57655
10323,1958-06-20,Kankanahalli,Hinsberger,M,1991-06-06,51212
10323,1958-06-20,Kankanahalli,Hinsberger,M,1991-06-06,53409
10323,1958-06-20,Kankanahalli,Hinsberger,M,1991-06-06,55392
10323,1958-06-20,Kankanahalli,Hinsberger,M,1991-06-06,58079
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,50647
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,54766
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,54759
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,54806
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,58514
10325,1953-01-12,Arunachalam,Badr,M,1990-09-20,59859
10326,1953-02-13,Masali,Czap,F,1985-05-13,52152
10327,1954-04-01,Roded,Facello,M,1987-09-18,54734
10327,1954-04-01,Roded,Facello,M,1987-09-18,55702
10327,1954-04-01,Roded,Facello,M,1987-09-18,57994
10327,1954-04-01,Roded,Facello,M,1987-09-18,59866
10328,1955-06-28,Serenella,Kawashima,M,1994-01-16,51715
10329,1958-04-28,Remko,Shigei,F,1986-01-20,51664
10329,1958-04-28,Remko,Shigei,F,1986-01-20,52059
10329,1958-04-28,Remko,Shigei,F,1986-01-20,53656
10329,1958-04-28,Remko,Shigei,F,1986-01-20,53737
10329,1958-04-28,Remko,Shigei,F,1986-01-20,55985
10329,1958-04-28,Remko,Shigei,F,1986-01-20,57721
10331,1961-08-12,Arto,Binkley,M,1985-04-06,55800
10331,1961-08-12,Arto,Binkley,M,1985-04-06,59097
10331,1961-08-12,Arto,Binkley,M,1985-04-06,59040
10332,1961-11-05,Masanao,Bain,F,1988-06-08,52133
10332,1961-11-05,Masanao,Bain,F,1988-06-08,54361
10332,1961-11-05,Masanao,Bain,F,1988-06-08,55112
10332,1961-11-05,Masanao,Bain,F,1988-06-08,58930
10332,1961-11-05,Masanao,Bain,F,1988-06-08,58465
10332,1961-11-05,Masanao,Bain,F,1988-06-08,59850
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,51890
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,56347
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,56973
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,58162
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,59301
10333,1953-04-27,Snehasis,Dymetman,M,1993-01-16,59794
10335,1963-03-13,Toshimori,Bahi,F,1992-04-06,52633
10335,1963-03-13,Toshimori,Bahi,F,1992-04-06,52199
10335,1963-03-13,Toshimori,Bahi,F,1992-04-06,51715
10335,1963-03-13,Toshimori,Bahi,F,1992-04-06,55330
10335,1963-03-13,Toshimori,Bahi,F,1992-04-06,59343
10337,1957-12-10,Jeong,Sadowsky,M,1995-08-06,56061
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,50369
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,53562
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,56254
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,56266
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,58254
10339,1957-08-27,Teunis,Liedekerke,M,1989-11-30,58472
10341,1960-11-22,Wilmer,Greenaway,F,1987-04-29,50763
10341,1960-11-22,Wilmer,Greenaway,F,1987-04-29,53261
10341,1960-11-22,Wilmer,Greenaway,F,1987-04-29,56527
10341,1960-11-22,Wilmer,Greenaway,F,1987-04-29,58921
10342,1960-03-17,Stella,Hiroyama,F,1987-07-25,50338
10342,1960-03-17,Stella,Hiroyama,F,1987-07-25,54599
10342,1960-03-17,Stella,Hiroyama,F,1987-07-25,55067
10342,1960-03-17,Stella,Hiroyama,F,1987-07-25,59162
10344,1957-07-24,Uwe,Garnier,F,1994-06-25,53087
10344,1957-07-24,Uwe,Garnier,F,1994-06-25,55154
10344,1957-07-24,Uwe,Garnier,F,1994-06-25,58421
10344,1957-07-24,Uwe,Garnier,F,1994-06-25,59655
10347,1953-10-03,Pradeep,Kaminger,M,1985-12-12,51825
10347,1953-10-03,Pradeep,Kaminger,M,1985-12-12,53581
10348,1956-03-11,Mahendra,Picco,F,1995-10-22,50544
10348,1956-03-11,Mahendra,Picco,F,1995-10-22,54520
10348,1956-03-11,Mahendra,Picco,F,1995-10-22,57900
10348,1956-03-11,Mahendra,Picco,F,1995-10-22,58587
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,50639
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,53322
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,54689
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,56748
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,57592
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,59746
10349,1954-04-29,Oksana,Brodie,F,1991-09-28,59982
10350,1954-11-14,Kristen,Kavvadias,F,1990-08-19,50931
10350,1954-11-14,Kristen,Kavvadias,F,1990-08-19,52254
10350,1954-11-14,Kristen,Kavvadias,F,1990-08-19,55835
10356,1952-08-12,Vasilis,Standera,M,1988-08-06,51367
10356,1952-08-12,Vasilis,Standera,M,1988-08-06,55468
10356,1952-08-12,Vasilis,Standera,M,1988-08-06,55788
10356,1952-08-12,Vasilis,Standera,M,1988-08-06,58209
10357,1964-01-10,Hausi,Sidhu,M,1994-04-04,50059
10357,1964-01-10,Hausi,Sidhu,M,1994-04-04,50380
10357,1964-01-10,Hausi,Sidhu,M,1994-04-04,52880
10357,1964-01-10,Hausi,Sidhu,M,1994-04-04,56260
10362,1963-09-16,Shalesh,dAstous,M,1988-08-24,53121
10362,1963-09-16,Shalesh,dAstous,M,1988-08-24,54987
10363,1953-11-28,Toshiki,Muniz,F,1985-09-11,50195
10363,1953-11-28,Toshiki,Muniz,F,1985-09-11,53008
10364,1954-09-21,Nakhoon,Dengi,M,1985-11-14,51401
10364,1954-09-21,Nakhoon,Dengi,M,1985-11-14,55893
10364,1954-09-21,Nakhoon,Dengi,M,1985-11-14,59552
10365,1958-04-28,Rosine,Granlund,F,1987-06-02,50581
10365,1958-04-28,Rosine,Granlund,F,1987-06-02,51141
10365,1958-04-28,Rosine,Granlund,F,1987-06-02,52430
10366,1960-01-25,Morrie,Piazza,M,1994-04-11,51049
10366,1960-01-25,Morrie,Piazza,M,1994-04-11,53873
10366,1960-01-25,Morrie,Piazza,M,1994-04-11,55981
10368,1956-03-25,Hatim,Koshiba,M,1991-04-05,50393
10368,1956-03-25,Hatim,Koshiba,M,1991-04-05,52703
10368,1956-03-25,Hatim,Koshiba,M,1991-04-05,53597
10368,1956-03-25,Hatim,Koshiba,M,1991-04-05,56679
10368,1956-03-25,Hatim,Koshiba,M,1991-04-05,56600
10369,1957-01-08,Qunsheng,Toyoshima,M,1986-05-17,52025
10369,1957-01-08,Qunsheng,Toyoshima,M,1986-05-17,52002
10369,1957-01-08,Qunsheng,Toyoshima,M,1986-05-17,51631
10369,1957-01-08,Qunsheng,Toyoshima,M,1986-05-17,53520
10369,1957-01-08,Qunsheng,Toyoshima,M,1986-05-17,54438
10372,1952-04-08,Anneli,Frijda,F,1985-07-30,54505
10372,1952-04-08,Anneli,Frijda,F,1985-07-30,58189
10372,1952-04-08,Anneli,Frijda,F,1985-07-30,59622
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,53305
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,56218
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,56434
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,56693
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,58742
10373,1959-01-08,Hongzue,Heijenga,M,1997-04-26,58845
10376,1959-02-12,Fai,Bale,M,1989-01-14,50050
10376,1959-02-12,Fai,Bale,M,1989-01-14,51393
10376,1959-02-12,Fai,Bale,M,1989-01-14,54077
10376,1959-02-12,Fai,Bale,M,1989-01-14,54653
10376,1959-02-12,Fai,Bale,M,1989-01-14,55782
10376,1959-02-12,Fai,Bale,M,1989-01-14,55287
10376,1959-02-12,Fai,Bale,M,1989-01-14,56647
10377,1954-08-19,Marl,Grospietsch,M,1990-05-07,50359
10382,1955-06-12,Shirish,Dredge,M,1990-07-04,52580
10383,1963-11-13,Leucio,Aumann,M,1991-06-19,51039
10383,1963-11-13,Leucio,Aumann,M,1991-06-19,53047
10383,1963-11-13,Leucio,Aumann,M,1991-06-19,56251
10383,1963-11-13,Leucio,Aumann,M,1991-06-19,59841
10384,1956-08-22,Feiyu,Luft,M,1986-01-16,51243
10384,1956-08-22,Feiyu,Luft,M,1986-01-16,53037
10384,1956-08-22,Feiyu,Luft,M,1986-01-16,56868
